fips,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue,ADI_NATRANK,2021/3/10_x,2022/3/10_x,2023/3/10_x,2021/3/10_y,2022/3/10_y,2023/3/10_y,Value_education,Value_poverty,Value_unemployment,pct_pop_commutes_by_car_truck_van_any,pct_pop_commutes_by_public_transport_any,pct_pop_commutes_by_bicycle,pct_pop_citizenship_non_us,pct_pop_citizenship_us_native,pct_pop_citizenship_us_naturalized,pct_pop_ethnicity_hispanic_latino,pct_pop_race_asian,pct_pop_race_black,pct_pop_race_hawaiian_pacific_islander,pct_pop_race_multiple,pct_pop_race_native_american,pct_pop_race_white,pct_pop_sex_female,pct_pop_sex_male,pct_households_with_annual_income_100000_to_124999,pct_households_with_annual_income_125000_to_149999,pct_households_with_annual_income_150000_to_199999,pct_households_with_annual_income_200000_or_more,pct_households_with_annual_income_30000_to_39999,pct_households_with_annual_income_40000_to_49999,pct_households_with_annual_income_50000_to_59999,pct_households_with_annual_income_60000_to_75499,pct_households_with_annual_income_75000_to_99999,pct_households_with_annual_income_less_than_30000,pct_pop_employment_status_in_labor_force,pct_pop_received_ssi_foodstamps_snap_past_year,pct_pop_works_industry_agriculture_forestry_fishing_hunting_mining,pct_pop_works_industry_armed_forces,pct_pop_works_industry_arts_entertainment_food_services,pct_pop_works_industry_construction,pct_pop_works_industry_educational_healthcare_social_assistance,pct_pop_works_industry_finance_insurance_real_estate,pct_pop_works_industry_information,pct_pop_works_industry_manufacturing,pct_pop_works_industry_other_services,pct_pop_works_industry_professional_scientific_management,pct_pop_works_industry_public_administration,pct_pop_works_industry_retail_trade,pct_pop_works_industry_transportation_warehousing_utilities,pct_pop_works_industry_wholesale_trade,pct_households_with_no_internet_access,pct_pop_veterans,pct_pop_adult_education_bachelors_or_higher,pct_pop_adult_education_high_school,pct_pop_adult_education_less_than_high_school,pct_pop_adult_education_some_college_or_associates,pop_commutes_by_car_truck_van_any,pop_commutes_by_public_transport_any,pop_commutes_by_bicycle,median_age,pop_citizenship_non_us,pop_citizenship_us_native,pop_citizenship_us_naturalized,pop_ethnicity_hispanic_latino,pop_race_asian,pop_race_black,pop_race_hawaiian_pacific_islander,pop_race_multiple,pop_race_native_american,pop_race_white,pop_sex_female,pop_sex_male,households_with_annual_income_100000_to_124999,households_with_annual_income_125000_to_149999,households_with_annual_income_150000_to_199999,households_with_annual_income_200000_or_more,households_with_annual_income_30000_to_39999,households_with_annual_income_40000_to_49999,households_with_annual_income_50000_to_59999,households_with_annual_income_60000_to_75499,households_with_annual_income_75000_to_99999,households_with_annual_income_less_than_30000,pop_employment_status_in_labor_force_civilian_unemployed,pop_employment_status_in_labor_force,pop_received_ssi_foodstamps_snap_past_year,pop_works_industry_agriculture_forestry_fishing_hunting_mining,pop_works_industry_armed_forces,pop_works_industry_arts_entertainment_food_services,pop_works_industry_construction,pop_works_industry_educational_healthcare_social_assistance,pop_works_industry_finance_insurance_real_estate,pop_works_industry_information,pop_works_industry_manufacturing,pop_works_industry_other_services,pop_works_industry_professional_scientific_management,pop_works_industry_public_administration,pop_works_industry_retail_trade,pop_works_industry_transportation_warehousing_utilities,pop_works_industry_wholesale_trade,households_with_no_internet_access,pop_adult_education_bachelors_or_higher,pop_adult_education_high_school,pop_adult_education_less_than_high_school,pop_adult_education_some_college_or_associates,pop_veterans,pop_total
17203,0.0,0.0,0.0,0.0,59.42857142857143,3747.0,10293.0,12249.0,74.0,139.0,118.0,21.71785714267857,5.830769230769231,4.492307692307692,43.323897,0.067527,0.0,0.586967,1.257045,1.207698,1.872581,0.514246,0.605148,0.0,1.724541,0.051944,96.654806,50.092201,49.907799,9.657385,6.988807,9.111384,8.940759,6.702157,8.333333,8.497133,10.15561,15.124215,16.489216,50.133756,2.919253,1.064852,0.075319,3.301041,3.059502,12.212035,3.402332,0.571384,7.781212,2.420591,3.976314,1.490793,4.76846,2.018025,1.41028,11.588862,5.539828,18.733605,12.019843,2.3193,16.731164,16681,26,0,40.3,226.0,37812.0,465.0,721,198,233,0,664,20,37215,19287,19216,1415,1024,1335,1310,982,1221,1245,1488,2216,2416,700,19303,1124,410,29,1271,1178,4702,1310,220,2996,932,1531,574,1836,777,543,1698,7213,4628,893,6442,2133,38503
18001,0.0,0.0,0.0,0.0,71.26666666666667,3617.0,7593.0,7602.0,51.0,112.0,112.0,22.21428571464286,14.107692307692307,8.41851851851852,39.23025,1.859667,0.0,0.545802,0.512041,0.427639,4.574612,0.256021,0.990322,0.0,1.350439,0.095656,95.414135,50.078776,49.921224,8.367967,4.755435,2.853261,1.494565,12.132353,10.853581,9.279092,11.43702,14.418159,24.408568,44.972429,3.60117,1.420774,0.0,2.340761,4.113212,8.082939,1.651474,0.635832,12.640671,2.163516,2.301373,0.93124,4.72935,1.221022,0.995949,23.305627,4.163853,7.036349,17.406595,7.129192,13.037362,13944,661,0,33.2,194.0,35198.0,152.0,1626,91,352,0,480,34,33914,17800,17744,1047,595,357,187,1518,1358,1161,1431,1804,3054,482,15985,1280,505,0,832,1462,2873,587,226,4493,769,818,331,1681,434,354,2916,2501,6187,2534,4634,1480,35544
18003,1592.0,78241.0,326732.0,11505658.0,73.11721611721612,36376.0,103487.0,103712.0,671.0,1167.0,1173.0,21.707142857035716,11.3,8.625925925925927,44.096187,0.180816,0.00213,3.491692,1.028973,3.332978,7.636344,4.178739,11.346666,0.037015,4.438645,0.199723,77.543673,51.10833,48.89167,8.492754,5.171957,4.750311,4.017872,9.907306,9.518984,8.885156,11.204886,14.057793,23.992982,51.528813,6.046016,0.210908,0.042874,4.232265,2.64167,11.367703,3.172135,0.873988,8.895132,2.178046,3.861845,1.128568,5.579996,2.334097,1.470761,11.053229,5.476939,15.418353,13.450149,4.945143,16.859288,165590,679,8,36.0,13112.0,349892.0,12516.0,28676,15692,42609,139,16668,750,291192,191922,183598,12488,7605,6985,5908,14568,13997,13065,16476,20671,35280,9760,193501,22704,792,161,15893,9920,42688,11912,3282,33403,8179,14502,4238,20954,8765,5523,16253,57899,50508,18570,63310,20567,375520
18005,266.0,9199.0,37514.0,816576.0,62.741379310344826,7572.0,21283.0,21330.0,153.0,247.0,249.0,21.78571428603572,7.6923076923076925,4.373076923076924,43.347743,0.057637,0.0,8.619116,1.068684,1.89001,7.226225,7.899856,1.846782,0.0,3.455812,0.12488,83.622719,49.877522,50.122478,9.838852,6.178396,6.861387,5.382097,9.615385,6.990432,7.525494,11.308699,14.981745,21.317512,50.545149,4.711816,0.258165,0.004803,3.709174,2.158982,8.619116,1.868396,0.422671,15.820125,1.45293,4.135447,1.46854,5.244957,1.355668,0.923391,12.589702,4.340778,19.158261,14.505283,5.037224,13.308117,36100,48,0,38.0,7178.0,74528.0,1574.0,6018,6579,1538,0,2878,104,69641,41538,41742,3126,1963,2180,1710,3055,2221,2391,3593,4760,6773,1850,42094,3924,215,4,3089,1798,7178,1556,352,13175,1210,3444,1223,4368,1129,769,4000,15955,12080,4195,11083,3615,83280
18007,0.0,0.0,0.0,0.0,83.18181818181819,926.0,2468.0,2475.0,13.0,21.0,21.0,21.77857142892857,9.815384615384614,8.166666666666666,41.725129,0.115009,0.0,1.150086,0.540541,0.448534,5.439908,0.080506,0.575043,0.149511,2.047154,0.023002,96.894767,50.178263,49.821737,7.627365,2.037846,6.870451,2.037846,12.285298,10.218341,11.237263,11.382824,11.3246,24.978166,49.189189,6.635998,4.393329,0.0,3.024727,2.6682,8.361127,2.196665,0.494537,9.361702,2.380679,2.863715,1.081081,4.186314,2.955722,1.575618,13.973799,4.991374,9.718229,18.320874,4.347326,17.320299,3628,10,0,40.8,100.0,8556.0,39.0,473,7,50,13,178,2,8425,4363,4332,262,70,236,70,422,351,386,391,389,858,143,4277,577,382,0,263,232,727,191,43,814,207,249,94,364,257,137,480,845,1593,378,1506,434,8695
18009,0.0,0.0,0.0,0.0,90.0909090909091,1220.0,3120.0,3122.0,27.0,69.0,69.0,22.27857142846429,13.8,9.355555555555556,37.061882,0.159316,0.0,0.637263,0.503102,0.620493,1.735704,0.327017,0.436022,0.0,1.920174,0.243166,97.073621,51.006205,48.993795,6.033301,2.781587,3.369246,1.449559,11.047992,10.479922,8.991185,9.951028,11.400588,34.495592,44.298172,6.2217,0.511488,0.0,2.741908,1.568003,7.907094,1.039745,0.192856,11.780983,2.331041,4.343451,1.383532,4.209291,2.490357,0.394097,16.141038,6.238471,7.328526,20.929063,3.974509,17.256415,4420,19,0,44.5,76.0,11776.0,74.0,207,39,52,0,229,29,11577,6083,5843,308,142,172,74,564,535,459,508,582,1761,321,5283,742,61,0,327,187,943,124,23,1405,278,518,165,502,297,47,824,874,2496,474,2058,744,11926
18011,104.0,2037.0,9731.0,523811.0,45.48780487804878,6240.0,15124.0,15189.0,96.0,175.0,181.0,21.56428571467857,4.184615384615385,3.726923076923077,43.608224,0.016449,0.0,2.483738,0.96,2.082991,3.15215,3.173084,1.76,0.0,2.631776,0.110654,91.881869,50.452336,49.547664,10.196731,8.256525,10.665324,15.169236,5.898071,6.769421,7.385175,7.369685,14.410193,13.879638,53.887103,2.166729,0.557757,0.16,3.065421,2.929346,11.808598,3.334579,1.127477,8.305047,2.030654,6.933832,1.592523,4.189907,3.038505,2.097944,8.659283,4.761121,28.369346,8.68785,2.88,13.130467,29163,11,0,38.1,1661.0,63821.0,1393.0,2108,2122,1177,0,1760,74,61446,33740,33135,2633,2132,2754,3917,1523,1748,1907,1903,3721,3584,1214,36037,1449,373,107,2050,1959,7897,2230,754,5554,1358,4637,1065,2802,2032,1403,2236,18972,5810,1926,8781,3184,66875
18013,0.0,0.0,0.0,0.0,51.0,953.0,2583.0,2586.0,40.0,62.0,62.0,21.57142857132143,9.353846153846153,4.938461538461539,42.907308,0.05963,0.0,0.430663,2.411714,0.702312,1.80216,0.271649,1.219108,0.0,1.682899,0.0,96.574571,50.559862,49.440138,13.370998,5.994978,6.246077,5.288763,8.913999,6.716886,8.349027,7.234777,15.05022,22.834275,51.441065,2.961638,0.563175,0.0,3.962102,6.016034,8.580136,2.670112,0.569801,9.275823,2.034056,2.411714,2.318956,6.440072,2.08706,0.761943,14.296924,9.593851,15.185848,16.95488,2.915259,16.802491,6476,9,0,49.3,65.0,14922.0,106.0,272,41,184,0,254,0,14576,7631,7462,852,382,398,337,568,428,532,461,959,1455,327,7764,447,85,0,598,908,1295,403,86,1400,307,364,350,972,315,115,911,2292,2559,440,2536,1448,15093
18015,0.0,0.0,0.0,0.0,74.10526315789474,1776.0,4211.0,4222.0,21.0,65.0,67.0,21.782142856785715,8.246153846153847,8.103703703703705,44.922282,0.064558,0.0,1.26136,0.70517,1.03789,4.305507,0.253265,0.576054,0.0,1.345781,0.109252,95.634901,49.61017,50.38983,8.445156,6.327711,4.998153,3.003816,12.963191,8.408224,9.011449,11.141204,12.187615,23.51348,48.845409,2.468094,1.554353,0.0,3.292447,4.69782,9.887272,0.789591,0.213537,12.474549,3.068978,2.388638,1.430203,3.848637,2.507821,0.759795,18.638434,6.87292,8.382579,19.541143,5.15469,17.515022,9046,13,0,43.2,254.0,19674.0,209.0,867,51,116,0,271,22,19258,9990,10147,686,514,406,244,1053,683,732,905,990,1910,258,9836,497,313,0,663,946,1991,159,43,2512,618,481,288,775,505,153,1514,1688,3935,1038,3527,1384,20137
18017,37.0,1421.0,5805.0,263747.0,84.44736842105263,5511.0,11617.0,11654.0,102.0,161.0,163.0,22.067857142857143,12.046153846153846,8.588888888888889,44.30514,0.015904,0.0,5.75715,2.006521,2.748695,15.696981,1.611578,1.174225,0.047711,3.480266,0.347231,83.749039,50.226628,49.773372,8.481605,3.003344,3.210702,1.110368,12.033445,9.979933,7.618729,10.929766,14.287625,29.344482,49.399634,5.232327,1.02314,0.058314,2.632067,3.045564,10.146579,1.325311,0.848199,13.640099,2.043629,1.828929,1.942906,4.805577,2.162907,0.964826,18.956522,5.67233,6.740531,19.508575,7.54632,17.343017,16715,6,0,40.6,2172.0,34518.0,1037.0,5922,608,443,18,1313,131,31596,18949,18778,1268,449,480,166,1799,1492,1139,1634,2136,4387,827,18637,1974,386,22,993,1149,3828,500,320,5146,771,690,733,1813,816,364,2834,2543,7360,2847,6543,2140,37727
18019,168.0,7520.0,39066.0,755753.0,66.63440860215054,12134.0,30949.0,31060.0,190.0,386.0,395.0,21.56428571442857,9.03076923076923,4.811538461538462,45.257644,0.037476,0.0,2.17869,1.196661,1.58334,5.49357,0.928371,6.309514,0.013627,4.589047,0.122647,87.013883,51.37467,48.62533,9.99467,4.790778,4.792999,2.985075,9.91027,11.749289,8.970771,11.420576,14.270167,21.115405,52.116515,3.49885,0.161826,0.05451,5.083894,3.279107,10.061324,3.477557,0.789541,7.926071,2.112256,3.773955,2.251086,5.433098,3.867643,0.789541,17.579513,6.290776,11.685546,17.991653,4.845414,19.231752,53137,44,0,39.1,2558.0,112993.0,1859.0,6450,1090,7408,16,5388,144,102163,60319,57091,4500,2157,2158,1344,4462,5290,4039,5142,6425,9507,2532,61190,4108,190,64,5969,3850,11813,4083,927,9306,2480,4431,2643,6379,4541,927,7915,13720,21124,5689,22580,7386,117410
18021,0.0,0.0,0.0,0.0,79.6923076923077,2423.0,6816.0,6826.0,44.0,87.0,87.0,21.78214285742857,11.107692307692307,5.8538461538461535,43.204605,0.087683,0.0,0.324044,1.097938,0.712897,1.498227,0.251611,0.575655,0.022874,1.97095,0.156304,96.751935,50.947352,49.052648,8.934379,4.821121,4.73503,1.817486,11.727568,9.632676,8.140425,12.01454,17.294815,20.881959,48.023331,5.100835,0.819641,0.152491,2.493233,2.843963,10.842133,1.875643,0.377416,11.810453,1.726964,2.146315,2.367428,4.285006,2.870649,0.674774,15.209489,6.572376,9.321032,20.08692,4.502306,17.178148,11333,23,0,42.1,85.0,25959.0,187.0,393,66,151,6,517,41,25379,13364,12867,934,504,495,190,1226,1007,851,1256,1808,2183,580,12597,1338,215,40,654,746,2844,492,99,3098,453,563,621,1124,753,177,1590,2445,5269,1181,4506,1724,26231
18023,0.0,0.0,0.0,0.0,77.41379310344827,3994.0,9175.0,9188.0,58.0,120.0,124.0,22.135714286071423,9.984615384615385,8.35925925925926,41.490089,0.173989,0.0,5.726092,0.869943,1.236562,16.075312,0.285839,0.574784,0.07146,2.466911,0.018642,90.399553,50.332443,49.667557,7.666337,4.44664,2.91502,1.358696,10.754282,10.004941,10.317852,10.828393,16.411397,25.296443,49.164233,5.608028,1.51308,0.0,2.917418,3.336855,9.050519,1.525508,0.655565,11.964829,1.742994,2.920524,1.519294,4.545455,2.988877,1.149568,18.782938,4.949357,7.319953,20.968744,7.012366,14.121046,13354,56,0,37.6,1843.0,29945.0,398.0,5174,92,185,23,794,6,29096,16200,15986,931,540,354,165,1306,1215,1253,1315,1993,3072,564,15824,1805,487,0,939,1074,2913,491,211,3851,561,940,489,1463,962,370,2281,2356,6749,2257,4545,1593,32186
18025,0.0,0.0,0.0,0.0,89.1,928.0,2538.0,2548.0,14.0,37.0,38.0,22.285714285714285,15.96923076923077,9.57037037037037,37.620488,0.2079,0.0,0.0,0.46305,0.23625,1.597052,0.0,0.378,0.0,2.220752,0.29295,96.853147,49.054999,50.945001,5.465145,1.55453,2.040321,1.457372,14.136507,9.011416,8.209862,16.444013,9.205732,32.475103,41.863542,9.374409,1.993952,0.0756,3.373653,3.496503,7.711208,0.803251,0.689851,7.900208,1.644302,2.145152,1.663202,5.008505,2.334152,1.096201,34.904056,7.956908,4.980155,22.954073,9.54451,12.918163,3981,22,0,42.7,0.0,10557.0,25.0,169,0,40,0,235,31,10249,5191,5391,225,64,84,60,582,371,338,677,379,1337,130,4430,992,211,8,357,370,816,85,73,836,174,227,176,530,247,116,1437,527,2429,1010,1367,842,10582
18027,68.0,1271.0,4358.0,170454.0,72.16666666666667,2866.0,7457.0,7469.0,98.0,150.0,151.0,22.49642857142857,12.484615384615385,7.507407407407407,39.826306,1.91724,0.0,1.857139,0.588995,0.604021,5.340025,0.228386,1.7159,0.024041,2.899901,0.0,92.679629,49.661929,50.338071,10.058129,5.231636,5.002642,2.104985,6.790558,10.084552,10.181434,11.035758,11.106218,28.404087,45.88154,3.62713,2.364997,0.045076,2.749647,5.712654,6.659254,0.625056,0.760285,9.237612,1.184001,2.238784,2.551312,6.145386,2.551312,0.805361,24.150079,5.34904,6.211497,14.766956,11.701776,13.997656,13253,638,0,34.4,618.0,32458.0,201.0,1777,76,571,8,965,0,30841,16526,16751,1142,594,568,239,771,1145,1156,1253,1261,3225,534,15268,1207,787,15,915,1901,2216,208,253,3074,394,745,849,2045,849,268,2742,2067,4914,3894,4658,1780,33277
18029,61.0,3517.0,14151.0,234620.0,58.5945945945946,5540.0,13404.0,13431.0,73.0,136.0,139.0,21.5678571425,6.769230769230769,5.196153846153846,45.994921,0.239861,0.0,0.520035,0.572442,0.491816,1.344433,0.554301,0.699428,0.068532,1.158994,0.064501,97.301056,50.32855,49.67145,12.121998,7.023186,6.063593,4.891333,7.770113,5.918357,7.246226,11.027543,16.173038,21.764614,52.064017,4.053455,0.266065,0.050391,4.10183,4.414255,10.803838,3.089978,0.979602,8.503991,1.991454,3.380231,2.029751,5.903814,2.741272,1.300089,11.172779,6.355317,14.970169,18.465291,4.559381,14.137709,22819,119,0,42.6,258.0,49110.0,244.0,667,275,347,34,575,32,48273,24969,24643,2337,1354,1169,943,1498,1141,1397,2126,3118,4196,884,25830,2011,132,25,2035,2190,5360,1533,486,4219,988,1677,1007,2929,1360,645,2154,7427,9161,2262,7014,3153,49612
18031,0.0,0.0,0.0,0.0,68.04761904761905,2772.0,7051.0,7061.0,94.0,145.0,145.0,22.067857142464284,10.061538461538465,5.0346153846153845,45.642607,0.026329,0.0,1.18479,1.060669,0.725919,2.06868,1.850528,0.146688,0.0,1.568436,0.157972,95.888968,50.174897,49.825102,11.073137,4.726101,3.808222,3.036813,8.661264,10.526316,8.92491,13.973245,14.12948,21.140514,51.897544,4.660172,2.079964,0.0,3.738669,2.331967,9.327867,1.70384,0.248242,15.32704,1.827961,2.993944,1.041863,5.446271,2.177756,1.211118,16.170296,4.878324,11.046752,21.770038,3.686012,14.033174,12135,7,0,39.6,315.0,26079.0,193.0,550,492,39,0,417,42,25494,13340,13247,1134,484,390,311,887,1078,914,1431,1447,2165,548,13798,1239,553,0,994,620,2480,453,66,4075,486,796,277,1448,579,322,1656,2937,5788,980,3731,1297,26587
18033,64.0,1613.0,4662.0,236493.0,72.88571428571429,3896.0,11315.0,11342.0,83.0,148.0,149.0,22.07499999985714,8.561538461538461,5.507692307692308,46.901118,0.055565,0.0,0.36117,0.764013,0.777904,2.870836,0.453777,0.382006,0.0,1.70398,0.043989,96.992568,50.077559,49.922441,9.660435,4.064127,4.099621,2.869143,11.76053,9.234501,9.335069,12.139139,16.019877,20.817558,51.897298,3.887204,1.090454,0.0,2.870836,3.097724,8.03834,1.995694,0.488505,18.706735,2.250365,2.287408,1.108976,4.345612,2.261941,0.680666,15.80691,4.99155,9.832612,21.26965,4.060843,16.442479,20258,24,0,38.5,156.0,42701.0,336.0,1240,196,165,0,736,19,41894,21630,21563,1633,687,693,485,1988,1561,1578,2052,2708,3519,822,22416,1679,471,0,1240,1338,3472,862,211,8080,972,988,479,1877,977,294,2672,4247,9187,1754,7102,2156,43193
18035,330.0,15009.0,82884.0,2236726.0,86.64077669902913,9945.0,24722.0,24805.0,186.0,432.0,440.0,21.789285714357145,13.576923076923077,8.618518518518519,39.405562,0.134544,0.0,1.303501,1.01694,0.921711,2.510025,1.430181,6.797075,0.091734,3.290204,0.090861,87.803706,51.745136,48.254864,7.606365,3.223109,2.273117,2.94433,10.595728,8.603534,8.123177,10.226883,12.105421,34.298336,49.347813,6.199492,0.428967,0.05242,4.441688,2.146583,14.187365,2.304715,0.521575,5.405335,2.440132,3.59249,1.338447,5.402714,1.779645,0.980247,13.795248,5.497069,11.662488,14.224059,3.95768,15.149265,45104,154,0,35.7,1492.0,111914.0,1055.0,2873,1637,7780,105,3766,104,100501,59228,55233,3547,1503,1060,1373,4941,4012,3788,4769,5645,15994,3586,56484,7096,491,60,5084,2457,16239,2638,597,6187,2793,4112,1532,6184,2037,1122,6433,13349,16281,4530,17340,6292,114461
18037,128.0,3238.0,14943.0,719999.0,63.61290322580645,5952.0,12832.0,12857.0,113.0,165.0,165.0,22.424999999642857,7.715384615384615,3.957692307692308,48.730427,0.366765,0.0,3.467814,0.305638,1.278977,7.946584,0.724127,1.182583,0.0,2.036018,0.26567,93.576903,50.256266,49.743734,11.04787,6.057157,5.59583,2.803906,8.291894,8.579474,9.741777,11.664969,15.008088,21.209035,52.602624,2.301688,1.695114,0.068181,2.362816,3.387878,9.815677,1.90671,0.430244,17.038134,1.911412,1.805614,1.069732,5.01011,2.231156,2.141816,13.636091,4.255419,14.089905,17.745803,4.514036,14.219213,20727,156,0,40.3,1475.0,40515.0,544.0,3380,308,503,0,866,113,39802,21376,21158,1844,1011,934,468,1384,1432,1626,1947,2505,3540,496,22374,979,721,29,1005,1441,4175,811,183,7247,813,768,455,2131,949,911,2276,5993,7548,1920,6048,1810,42534
18039,353.0,14153.0,73242.0,1837645.0,68.6734693877551,25706.0,54069.0,54150.0,435.0,725.0,728.0,21.785714285714285,10.438461538461535,8.881481481481481,43.129094,0.229063,0.0,5.017448,1.795949,2.906172,16.248343,0.922099,5.315229,0.060921,4.90779,0.275363,85.28394,50.554624,49.445376,10.100605,4.82021,4.646085,3.54606,10.176612,9.339156,9.026837,11.348498,14.195296,22.800641,50.330922,5.04669,0.530256,0.007798,3.306788,2.287215,8.862289,1.535207,0.438143,16.277098,2.218497,2.505069,0.805131,5.073495,1.878314,1.308094,13.895415,4.075367,9.460289,16.30634,9.331624,13.816379,88494,470,0,35.6,10295.0,188926.0,5963.0,33339,1892,10906,125,10070,565,174989,103730,101454,7309,3488,3362,2566,7364,6758,6532,8212,10272,16499,4518,103271,10355,1088,16,6785,4693,18184,3150,899,33398,4552,5140,1652,10410,3854,2684,10055,19411,33458,19147,28349,8362,205184
18041,0.0,0.0,0.0,0.0,87.64,2869.0,6859.0,6871.0,59.0,145.0,146.0,22.28928571457143,14.423076923076923,10.203703703703704,41.373331,0.056355,0.0,0.628576,0.801977,0.316456,1.287498,0.04335,2.605341,0.0,1.855384,0.19074,94.936709,51.057742,48.942258,8.527772,2.859798,1.744786,0.970473,8.362585,10.62358,9.477597,10.066075,14.7739,32.593434,46.731403,6.91434,0.307786,0.0,2.822091,1.720999,11.795561,1.179123,0.537541,11.548465,1.075082,2.561991,1.694989,4.35235,3.420323,0.823652,19.306215,6.489509,7.837697,21.518987,6.814635,13.833015,9544,13,0,42.9,145.0,22850.0,73.0,297,10,601,0,428,44,21900,11778,11290,826,277,169,94,810,1029,918,975,1431,3157,471,10780,1595,71,0,651,397,2721,272,124,2664,248,591,391,1004,789,190,1870,1808,4964,1572,3191,1497,23068
18043,258.0,12106.0,59264.0,2416092.0,60.51851851851852,7285.0,18841.0,18913.0,178.0,291.0,297.0,21.567857143142856,7.923076923076923,4.530769230769231,44.36626,0.116848,0.015409,1.068324,1.128674,1.337973,3.420691,1.115834,5.163138,0.014124,3.409135,0.251672,89.673725,51.589003,48.410997,8.6386,6.988108,7.158967,6.403773,7.435757,8.529251,7.592947,12.185621,14.645981,20.420995,51.772622,3.943297,0.183618,0.062918,4.847263,3.337228,10.812928,4.370883,0.829492,7.390953,2.033924,3.970262,1.847738,4.694462,3.20754,1.058052,17.728267,5.525238,16.752912,14.686886,4.418393,17.093183,34552,91,12,39.9,832.0,76005.0,1042.0,2664,869,4021,11,2655,196,69837,40177,37702,2528,2045,2095,1874,2176,2496,2222,3566,4286,5976,1645,40320,3071,143,49,3775,2599,8421,3404,646,5756,1584,3092,1439,3656,2498,824,5188,13047,11438,3441,13312,4303,77879
18045,0.0,0.0,0.0,0.0,80.73684210526316,2036.0,5376.0,5404.0,43.0,99.0,101.0,22.28571428535714,11.03076923076923,8.844444444444445,39.651191,0.224842,0.0,0.935829,0.218765,0.862907,2.594798,0.522606,0.394993,0.0,1.355129,0.176228,97.429509,50.0,50.0,7.576626,3.236895,2.234317,2.119736,11.014036,9.023203,10.627327,12.44629,14.379834,27.341736,47.739426,4.849295,1.361206,0.0,2.491492,2.837871,8.671609,2.211959,0.796062,12.603306,2.68595,2.005348,1.415897,3.737239,1.871658,1.336898,15.282154,6.739183,8.185464,20.515314,3.962081,17.841517,6525,37,0,43.0,154.0,16160.0,142.0,427,86,65,0,223,29,16033,8228,8228,529,226,156,148,769,630,742,869,1004,1909,427,7856,798,224,0,410,467,1427,364,131,2074,442,330,233,615,308,220,1067,1347,3376,652,2936,1109,16456
18047,0.0,0.0,0.0,0.0,61.11764705882353,1622.0,4389.0,4400.0,36.0,64.0,65.0,21.857142857142858,7.730769230769231,9.062962962962963,44.61978,0.0,0.0,0.364835,0.993407,0.487912,1.173626,0.382418,0.140659,0.0,2.07033,0.008791,97.191209,50.430769,49.569231,10.736438,6.73283,5.605052,4.014887,7.916996,5.041164,7.58994,11.672494,18.653434,22.036766,52.303297,3.230769,1.01978,0.096703,2.241758,4.294505,9.683516,3.323077,0.8,12.782418,2.949451,3.010989,1.371429,4.857143,2.263736,1.142857,20.333822,7.397802,11.226374,20.479121,3.70989,14.887912,10151,0,0,42.0,83.0,22556.0,111.0,267,87,32,0,471,2,22111,11473,11277,952,597,497,356,702,447,673,1035,1654,1954,283,11899,735,232,22,510,977,2203,756,182,2908,671,685,312,1105,515,260,1803,2554,4659,844,3387,1683,22750
18049,0.0,0.0,0.0,0.0,78.18181818181819,1805.0,4892.0,4914.0,38.0,102.0,102.0,22.567857143214287,12.569230769230767,9.088888888888889,40.714535,0.074742,0.0,2.037969,0.757387,1.265634,5.281778,0.214261,0.672679,0.03488,2.496387,0.15945,93.636952,50.555583,49.444417,8.137755,4.770408,4.515306,1.237245,12.270408,9.681122,9.132653,9.081633,13.877551,27.295918,48.956101,4.758583,1.24072,0.0,1.778863,2.586078,8.286412,2.262195,0.393642,13.074892,2.406697,1.151029,2.032986,6.039165,1.574568,1.126115,17.130102,7.773183,7.160297,18.451343,5.839853,17.728836,8171,15,0,41.6,409.0,19406.0,254.0,1060,43,135,7,501,32,18792,10146,9923,638,374,354,97,962,759,716,712,1088,2140,678,9825,955,249,0,357,519,1663,454,79,2624,483,231,408,1212,316,226,1343,1437,3703,1172,3558,1560,20069
18051,0.0,0.0,0.0,0.0,74.58064516129032,4080.0,11611.0,11631.0,88.0,143.0,145.0,21.99642857142857,10.092307692307692,8.007407407407406,45.907864,0.03263,0.0,1.456498,0.619976,0.492421,1.68491,0.3619,2.328617,0.0,2.723147,0.017798,93.883302,49.621785,50.378215,10.235407,4.811453,5.180429,2.272895,11.644897,11.194746,7.807542,12.441886,12.759206,21.651539,51.093115,3.571535,2.583726,0.008899,3.215568,2.405743,9.094954,1.231052,0.605144,14.170449,1.57812,2.714248,1.287414,5.333571,3.521106,0.946279,14.825474,6.618018,9.89588,19.539616,3.283795,17.718252,15476,11,0,40.6,491.0,33054.0,166.0,568,122,785,0,918,6,31649,16728,16983,1387,652,702,308,1578,1517,1058,1686,1729,2934,519,17224,1204,871,3,1084,811,3066,415,204,4777,532,915,434,1798,1187,319,2009,3336,6587,1107,5973,2231,33711
